SMILES_1,SMILES_2,Temperatures (K)
ClC(Cl)(Cl)Cl,CCO,"[298.136, 318.1285, 331.5347, 331.7846, 331.8346, 331.9346, 332.5345, 332.6345, 333.0844, 333.4843, 333.85, 333.95, 334.05, 334.15, 334.25, 334.5841, 334.95, 335.25, 335.5339, 335.65, 336.05, 336.1338, 337.0836, 337.25, 337.35, 337.7834, 337.9334, 338.0334, 338.0834, 338.124, 338.164, 338.2334, 338.414, 338.504, 338.514, 338.6333, 338.724, 338.734, 338.754, 339.0332, 339.0832, 339.154, 339.25, 339.334, 339.454, 339.624, 339.754, 339.833, 340.004, 340.133, 340.1829, 340.7828, 341.1327, 341.174, 341.374, 341.414, 341.45, 341.5325, 341.55, 341.724, 342.2323, 342.234, 342.5322, 342.5822, 342.7322, 343.0321, 343.0821, 343.482, 343.5319, 343.7819, 344.1318, 344.2317, 344.3317, 344.3817, 344.5239, 344.55, 344.5816, 344.6816, 345.0315, 345.0438, 345.1238, 345.1838, 345.2314, 345.3814, 345.4314, 345.7237, 346.0812, 346.1811, 346.3137, 346.9436, 347.2236, 347.2308, 347.4808, 347.7535, 347.8235, 348.1306, 348.1805, 348.3235, 348.4535, 348.6304, 348.7434, 349.1303, 349.1534, 349.3802, 349.5301, 350.1799, 350.6798, 350.8832, 351.1832, 351.4796, 353.0291, 353.479, 354.3287, 354.6286]"
ClC(Cl)(Cl)Cl,CCCO,"[293.138, 303.134, 308.132, 313.13, 343.124, 343.1321, 345.1315, 345.2314, 345.7313, 345.8312, 346.2311, 346.2611, 346.2711, 346.2911, 346.3311, 346.3411, 346.35, 346.3711, 346.4311, 346.45, 346.4811, 346.5237, 346.531, 346.551, 346.591, 346.611, 346.7236, 346.75, 346.771, 346.801, 346.8309, 346.8409, 346.9309, 346.95, 346.9509, 347.0236, 347.0309, 347.1409, 347.3236, 347.3608, 347.3808, 347.45, 347.7107, 347.7307, 347.8235, 347.9206, 348.2405, 348.3305, 348.4805, 348.5304, 348.55, 348.6304, 348.7404, 348.8104, 348.85, 348.9234, 349.0403, 349.1003, 349.3302, 349.4802, 349.7401, 350.05, 350.3299, 350.75, 350.9097, 351.05, 351.1397, 351.4232, 351.55, 352.05, 352.1294, 352.5292, 352.65, 353.159, 353.55, 353.95, 354.0688, 354.9885, 355.25, 356.1282, 356.3281, 356.45, 357.623, 357.9576, 358.35, 358.9273, 359.1273, 359.65, 361.7067, 361.8266, 363.25, 363.3463, 363.9231, 363.95, 364.876, 365.8258, 365.95, 366.8856, 367.8154, 368.5253]"
ClC(Cl)(Cl)Cl,CCCCO,"[346.1312, 347.8235, 348.0735, 348.1235, 348.1735, 348.2235, 348.2735, 348.3235, 348.3735, 348.5235, 348.5735, 348.8234, 349.1234, 349.3234, 349.5001, 349.5201, 349.5501, 349.6101, 349.65, 349.6501, 349.7033, 349.7233, 349.8233, 349.84, 349.85, 349.9233, 350.02, 350.0233, 350.05, 350.0733, 350.2233, 350.3233, 350.35, 350.4299, 350.5233, 350.5998, 350.6233, 351.0232, 351.0397, 351.0732, 351.2232, 351.3196, 351.4232, 351.5232, 351.5895, 351.6232, 352.1231, 352.25, 352.3731, 352.3893, 352.4231, 352.5231, 352.5492, 352.823, 352.8791, 353.023, 353.1291, 353.203, 353.823, 353.8788, 353.923, 354.0388, 354.7186, 354.723, 355.033, 355.123, 355.1884, 355.323, 355.6683, 356.323, 356.45, 356.688, 356.723, 356.8979, 357.123, 357.423, 357.45, 357.773, 358.223, 358.623, 358.8873, 358.923, 359.123, 359.1772, 359.583, 359.5971, 359.623, 360.123, 361.9266, 362.073, 362.223, 362.523, 362.5265, 363.05, 363.123, 363.323, 363.7263, 365.2232, 365.6559, 366.4857, 367.6235, 367.8454, 368.55, 369.4236, 369.805, 370.1237, 370.4237, 370.6238, 372.2239, 372.624, 373.6241, 374.05, 374.7243, 374.9244, 375.024, 375.0744, 376.1246, 376.6937, 377.45, 378.4251, 378.9252, 380.1254, 380.4429, 381.4257, 383.35, 383.426, 384.3961, 384.982, 385.25, 385.7818, 386.4263, 388.6713, 390.1267]"
ClC(Cl)(Cl)Cl,CC(C)CO,"[348.1306, 348.6304, 348.7304, 348.8203, 349.1303, 349.2302, 349.4302, 349.6301, 349.7201, 349.7301, 350.05, 350.2299, 350.5598, 351.2296, 351.6195, 352.2293, 352.55, 353.259, 353.5689, 354.1887, 354.2287, 354.55, 355.8482, 355.95, 356.2481, 356.528, 358.35, 358.3975, 359.927, 359.95, 361.0868, 362.55, 366.1958, 367.35, 368.6253, 372.3245, 374.65, 376.7237, 378.7233, 379.05]"
ClC(Cl)(Cl)Cl,CC[C@H](C)O,"[338.1334, 347.9106, 348.0006, 348.0506, 348.1705, 348.2105, 348.4605, 348.6004, 349.0403, 349.2502, 350.08, 351.1197, 352.8191, 353.1291, 355.9782, 359.0273, 360.9168, 363.2463, 365.4859, 367.8554, 370.5349]"
ClC(Cl)(Cl)Cl,CC(C)(C)O,"[303.1431, 318.1386, 328.1855, 336.1838, 343.182, 343.7519, 343.7719, 343.8119, 343.8518, 343.9218, 344.2317, 344.3017, 344.3717, 344.8515, 345.2814, 345.3114, 346.2911, 346.591, 347.4608, 349.0003, 349.0503, 350.9597, 352.2993, 353.0791, 354.1188, 354.6286]"
ClC(Cl)(Cl)Cl,CC(=O)O,"[296.6447, 296.8446, 297.1446, 297.5445, 298.5443, 299.1442, 300.2439, 300.8437, 303.343, 310.2409, 316.8389, 349.3102, 349.3202, 349.3302, 349.3502, 349.3702, 349.3802, 349.4302, 349.5601, 350.1799, 350.2799, 351.1297, 352.7792, 355.5783, 356.3781, 357.4478, 359.3972, 361.3067, 363.5263, 364.4061, 367.4055, 370.9348, 374.5341, 377.9734, 382.2525, 384.982]"
ClC(Cl)(Cl)Cl,CCOC(C)=O,"[323.117, 344.6938, 344.7438, 344.7538, 344.8638, 344.9338, 345.0738, 345.2438, 345.3238, 345.6937, 345.8837, 346.4237, 347.1336, 347.9306, 347.9406, 347.9506, 347.9606, 347.9706, 347.9906, 348.0106, 348.0206, 348.0306, 348.1406, 348.1905, 348.4305, 348.5304, 348.5604, 348.6204, 348.7404, 348.9703, 348.9903, 349.3002, 349.3902, 349.6001, 349.6901]"
ClC(Cl)(Cl)Cl,ClCCCl,"[303.1431, 313.13, 313.15, 348.3305, 348.3335, 348.3635, 348.4135, 348.4305, 348.4435, 348.4735, 348.5304, 348.6304, 348.7034, 348.7434, 348.7634, 348.8334, 348.9034, 348.9303, 348.9834, 348.9934, 349.0734, 349.1303, 349.3234, 349.4302, 349.5234, 349.7033, 349.7433, 350.03, 350.5298, 351.2296, 351.7295, 351.7331, 351.8531, 352.4293, 353.1291, 353.393, 353.513, 354.1288, 354.713, 354.843]"
ClC(Cl)(Cl)Cl,Clc1ccccc1,"[352.0231, 353.923, 354.823, 356.923, 360.523, 362.223, 366.2233, 369.2236, 372.4239, 375.2244, 376.6247, 379.3252, 382.7259, 385.4262, 388.7266, 390.7268, 394.2273, 397.3283, 400.0291]"
ClC(Cl)(Cl)Cl,C[N+](=O)[O-],[318.1285]
ClC(Cl)(Cl)Cl,CC[N+](=O)[O-],[298.136]
ClC(Cl)(Cl)Cl,CC#N,"[318.1285, 339.024, 339.124, 339.224, 339.324, 339.524, 339.624, 339.924, 340.124, 340.824, 341.824, 342.824, 342.924, 344.4239, 344.6239, 344.8238, 345.6238, 346.1237, 346.7236, 347.4236, 348.0235, 348.7234, 349.4234, 350.2233, 350.5233, 351.1232, 352.2231]"
ClC(Cl)(Cl)Cl,c1ccncc1,[323.1371]
ClC(Cl)(Cl)Cl,Nc1ccccc1,"[298.136, 308.132, 323.127]"
ClCCl,ClC(Cl)Cl,"[314.2297, 314.8895, 315.9392, 316.0791, 317.8786, 318.1386, 319.898, 320.8277, 321.5075, 321.9274, 322.2473, 324.0967, 324.2267, 326.1161, 326.526, 327.7256, 328.4754, 328.9253, 329.0052, 329.5751, 331.3245, 331.5745, 332.2443]"
ClC(Cl)Cl,CCCCCC,"[308.132, 317.1389, 318.1285, 324.3867, 324.4867, 324.6366, 325.0865, 325.7363, 326.686, 327.7857, 328.1255, 329.0853, 330.3849, 330.5349, 330.5849, 331.0848, 331.8346, 332.8344, 333.534, 333.594, 333.774, 333.9342, 333.994, 334.524, 335.2839, 335.444, 336.624, 336.9336, 337.904, 339.654]"
ClC(Cl)Cl,c1ccccc1,"[298.3443, 307.7322, 308.1416, 323.1371, 328.15, 333.15, 335.07, 335.3339, 335.53, 335.724, 336.0838, 336.31, 336.86, 337.05, 337.224, 337.3335, 337.49, 338.13, 338.524, 338.82, 338.87, 339.4331, 340.02, 340.124, 340.2829, 340.33, 340.93, 341.07, 341.124, 341.424, 341.4826, 341.95, 342.124, 342.43, 342.77, 342.824, 343.332, 343.75, 343.78, 343.9239, 344.28, 344.57, 344.7238, 344.8815, 345.31, 345.3238, 345.4238, 345.58, 346.42, 346.4237, 346.51, 346.6237, 347.04, 347.21, 347.5236, 347.5307, 347.8235, 347.87, 348.4235, 348.64, 348.8234, 348.8303, 348.85, 349.3234, 349.4234, 349.8, 350.0233, 350.1233, 350.15, 350.7798, 350.87, 350.92, 351.0232, 351.5232, 351.6232, 352.1231, 352.3231, 352.36, 352.67, 352.923, 353.123, 358.32, 358.92, 359.55, 360.1, 361.28, 362.48, 363.84, 365.47, 366.33, 367.51, 368.82, 369.92, 370.92, 372.1, 372.27, 372.65, 373.13, 373.36, 374.33, 375.06, 375.3, 376.2, 376.83, 376.91, 377.46, 377.69, 378.8, 380.03, 381.53, 382.9, 383.87, 385.94, 387.06, 387.56, 388.87, 390.34, 391.18, 391.87, 392.4]"
ClC(Cl)Cl,Cc1ccccc1,[318.1386]
ClC(Cl)Cl,CCC(C)=O,"[303.15, 318.1386, 328.1356, 336.024, 337.024, 339.224, 339.524, 340.624, 341.924, 343.324, 345.2238, 347.4236, 349.0234, 350.3233, 351.2232, 351.8231, 352.2231, 352.6231, 352.723, 352.823]"
ClC(Cl)Cl,CCC(=O)CC,"[313.15, 323.15, 333.15]"
ClC(Cl)Cl,CCCO,"[328.1356, 334.85, 335.25, 336.05, 337.35, 338.45, 340.35, 342.05, 344.35, 347.55, 351.35, 355.05, 357.45, 362.25, 365.65]"
ClC(Cl)Cl,CC(C)O,"[323.1371, 333.9342, 334.0342, 334.3341, 334.834, 335.134, 335.9338, 336.6337, 337.7335, 338.6333, 339.2332, 340.3329, 341.6325, 343.9318, 345.7313, 347.1309, 348.8303, 351.6295]"
ClC(Cl)Cl,CC(=O)O,"[334.624, 336.424, 338.024, 340.924, 341.224, 342.924, 343.024, 343.624, 344.1239, 347.5236, 354.523, 354.623, 354.923, 361.923, 366.6234, 368.5235, 368.8236, 369.9237, 374.4243, 379.1252, 379.9254, 386.8264, 390.1267]"
ClC(Cl)Cl,CCOC(C)=O,"[313.1401, 323.1371, 335.234, 336.824, 337.6335, 338.724, 339.933, 340.824, 342.024, 342.1324, 343.524, 344.9238, 345.3314, 346.531, 346.6237, 347.4308, 347.8235, 348.2235, 348.3305, 349.1234, 349.1303, 349.6301, 349.7301, 349.9233, 350.13, 350.2299, 350.3299, 350.4233, 350.4299, 350.5298, 350.6233, 350.6298, 350.7232, 350.8232, 350.9232]"
ClC(Cl)Cl,C1COCCO1,[323.127]
ClC(Cl)Cl,CCCOCCC,"[317.3888, 319.888, 321.3376, 321.3876, 323.0871, 325.5363, 325.5863, 327.6857, 329.935, 329.985, 330.6849, 332.2346, 332.2845, 333.0844, 334.984, 335.084, 335.184, 335.9438, 336.3337, 336.3837, 337.3335, 337.3835, 337.4135, 338.0334, 338.0834, 338.9732, 339.5331, 339.5831, 339.983, 340.9727, 342.0324, 342.0824, 342.1823, 343.0821, 344.9315, 344.9815, 345.1315, 347.3808, 347.9806, 349.5301, 349.5801, 349.9, 351.2296, 351.2796, 351.9194, 353.0791, 353.7789, 354.5286, 354.5786, 354.9885, 355.7883, 358.2075, 360.5369]"
ClC(Cl)Cl,C1CCOC1,[303.15]
ClC(Cl)Cl,ClCCCl,"[304.8525, 305.5523, 306.652, 307.3018, 307.9016, 308.5514, 309.3012, 309.851, 310.4509, 311.4506, 312.3503, 313.1501, 314.2497, 314.4497, 316.1991, 316.549, 316.8489, 317.5487, 318.6484, 318.7984, 319.848, 320.048, 320.098, 320.148, 320.6478, 320.9377, 321.0477, 321.1477, 321.6975, 321.7475, 322.0974, 322.1474, 322.7472, 323.247, 323.6969, 324.1468, 325.0465, 325.4963, 325.6463, 326.1462, 326.9459, 327.1459, 327.6457, 327.7457, 327.8456, 327.9956, 328.4455, 328.5454, 328.7954, 329.3952, 329.5451, 330.2449, 331.1948, 332.0446, 332.3445, 333.6443, 333.8942, 334.3441, 335.464, 336.4937, 337.2, 337.3435, 337.424, 337.9934, 338.0834, 338.954, 339.4431, 339.784, 339.793, 340.0, 341.2426, 342.1424, 342.4922, 342.8, 342.864, 343.584, 344.3139, 344.4, 346.1537, 346.7, 348.3235, 348.5335, 349.4, 350.8, 353.573, 353.9]"
ClCCCl,CCCCCCC,"[303.1431, 323.15, 343.1321, 343.182]"
ClCCCl,CCCCCCCC,[323.15]
ClCCCl,CC(C)CC(C)(C)C,[343.15]
ClCCCl,Cc1ccccc1,"[319.5381, 319.838, 320.6378, 320.9377, 321.5275, 321.8374, 322.5372, 323.5269, 323.7369, 324.5366, 325.2364, 326.1362, 326.736, 326.9259, 327.4358, 327.9356, 329.0353, 329.7351, 330.2749, 330.3349, 330.5248, 330.6349, 331.4347, 331.6347, 332.0346, 332.3345, 332.6242, 332.8344, 333.3343, 334.1342, 334.3341, 335.3339, 335.524, 335.6339, 335.9338, 336.7337, 337.6335, 338.2334, 338.4333, 338.5333, 338.824, 339.0332, 339.1332, 339.4331, 339.7331, 340.033, 340.2329, 340.6328, 341.1327, 341.3326, 341.4326, 342.3323, 342.4323, 343.332, 343.5319, 344.5316, 344.9315, 345.9312, 346.4311, 346.8309, 347.3308, 347.9306, 348.1306, 349.4302, 349.7301, 350.4299, 350.7298, 351.0297, 351.8294, 352.7292, 353.329, 355.3284, 356.0282, 356.628, 357.2478, 357.403, 358.253, 358.3275, 358.623, 358.9273, 360.027, 360.053, 360.4769, 360.623, 360.9268, 361.7067, 362.033, 362.223, 363.1764, 363.6763, 364.2131, 364.4231, 364.976, 366.0233, 366.1258, 366.6434, 367.7235, 368.7253, 369.3736, 370.2237, 370.9238, 372.4339, 372.6245, 374.6243, 375.5239, 375.8245, 375.8545, 377.6235, 378.6233, 378.8251, 379.2731, 379.6353, 381.2256, 381.6457, 382.2258]"
ClCCCl,CCC(C)=O,[333.1344]
ClCCCl,CCC(=O)CC,"[323.15, 333.15, 353.15]"
ClCCCl,CCCO,"[301.7435, 302.1434, 302.2433, 302.4433, 305.2424, 306.0422, 306.1422, 306.2421, 307.2418, 313.15, 314.8395, 320.2379, 321.3376, 323.127, 323.1371, 333.124, 341.1127, 341.1427, 341.3926, 341.6425, 341.8924, 342.1424, 342.2923, 343.1221, 343.124, 344.1418, 345.1415, 347.6407, 349.3902, 350.8897, 351.1232, 351.3232, 351.4232, 351.6232, 352.0231, 352.1394, 352.6231, 352.723, 353.123, 353.323, 353.35, 353.389, 353.55, 353.6289, 353.9288, 354.023, 354.05, 354.423, 354.55, 354.6386, 354.65, 354.7286, 355.123, 355.1285, 355.1385, 355.15, 355.4284, 356.05, 356.123, 356.528, 356.638, 357.423, 357.4278, 358.1376, 358.6274, 358.65, 358.823, 360.023, 360.5269, 361.45, 362.1266, 362.623, 363.4263, 364.2231, 364.7261, 364.85, 365.0232, 366.0258, 367.5255]"
ClCCCl,CCCCO,[323.1371]
ClCCCl,CC(C)CO,"[323.127, 333.124, 343.124, 353.123]"
ClCCCl,CC(C)CCO,"[323.127, 333.124, 343.124, 353.123]"
ClCCCl,COC(=O)OC,"[298.15, 313.15, 333.15]"
FC(F)Cl,FC(F)(Cl)Cl,"[253.1544, 256.6632, 257.0629, 257.9422, 263.1524, 264.0273, 266.6052, 273.15, 278.1493, 283.144, 293.138, 295.7948, 296.5047, 298.7243, 300.5038, 302.7232, 303.134, 303.273, 305.2724, 306.772, 308.6014, 308.7014, 309.4212, 310.141, 310.4609, 312.1504, 313.13, 317.2588, 322.7472, 323.127, 333.124, 343.124, 343.81, 356.15, 369.15]"
FCF,CC(C)C,"[301.8, 321.8]"
FCF,ClCCl,"[303.2, 313.2]"
FCF,CC(F)F,"[283.15, 293.15, 303.15, 313.15, 323.15]"
FC(F)F,CC(C)C,"[283.15, 293.15]"
CC(F)(F)F,CC(C)C,"[323.15, 333.15]"
CC(F)(F)F,FCC(F)(F)F,"[263.15, 273.15, 278.15, 283.15, 288.15, 293.15, 303.15, 313.15, 318.15, 333.15]"
CC(F)F,CC(C)C,"[303.2, 313.2, 323.2, 333.2]"
CC(F)F,C=CCl,"[303.2, 323.2]"
CC(F)F,CC(Cl)Cl,[323.2]
CCBr,CCCCCCC,[303.134]
FC(F)C(F)(F)F,CC(C)C,"[293.15, 303.15, 313.15]"
FC(F)C(F)(F)F,CC(F)F,"[273.15, 293.15, 313.15, 323.15, 333.02]"
Brc1ccccc1,OC1CCCCC1,"[383.1224, 403.1184]"
CCI,CCOC(C)=O,[323.117]
CCN(CC)CC,CCCCCCC,"[333.1344, 353.1291]"
CCN(CC)CC,CC(=O)O,[353.2]
CCN(CC)CC,C1COCCO1,"[323.187, 343.182]"
CCN(CC)CC,O,"[291.1392, 308.132]"
CCNCC,CCCCCC,[333.124]
CCNCC,C1CCCCC1,"[302.2344, 306.2328, 314.2297]"
CCNCC,c1ccccc1,"[308.1416, 328.1356]"
CCNCC,Cc1ccccc1,[308.1416]
CCNCC,CCN(CC)CC,"[308.6818, 310.8309, 311.5306, 312.3803, 314.4796, 314.7795, 315.8292, 315.8792, 317.3287, 319.2782, 319.3781, 319.6281, 322.4272, 323.6269, 324.7265, 324.9764, 326.326, 326.576, 326.7259, 327.0258, 327.2258, 328.1255, 328.8753, 329.1252, 329.6251, 329.825, 330.5748, 330.6747, 330.8247, 331.0746, 331.3245, 331.7244, 331.9743, 332.2243, 332.4242, 332.6242, 332.8241, 332.974, 333.424, 334.624, 335.324, 335.774, 336.124, 336.324, 336.524, 336.824, 337.224, 337.374, 337.424, 337.624, 339.374, 339.424, 339.674, 341.124, 341.524, 341.724, 341.924, 342.424, 342.624, 343.024, 343.224, 343.8239, 344.4239, 346.2737, 346.7736, 346.9236, 348.1235, 348.4235, 349.0234, 349.2234, 350.2233, 350.2733, 350.6732, 352.723, 352.823, 353.623, 353.723, 353.923, 354.473, 354.723, 355.973, 356.293, 357.523, 357.623, 358.123, 358.323, 359.173, 359.523, 360.373, 360.473, 362.223, 364.2231]"
CCNCC,CC#N,[323.15]
CCNCC,Fc1ccccc1,[308.1416]
CCNCC,O,"[311.4807, 322.2273, 329.925, 330.4, 332.6, 336.0, 338.8, 340.7, 342.0, 343.0, 344.0, 345.6, 351.9, 359.2, 367.0]"
CCCCN,CCCCCCC,"[328.1356, 348.1306]"
CCCCN,c1ccccc1,"[323.1371, 343.1321]"
CCCCN,CCCO,"[313.1401, 318.1386, 328.1356, 338.1334]"
CCCCN,CCCCO,"[313.1401, 352.06, 353.123, 353.38, 355.123, 355.52, 358.123, 358.49, 363.08, 363.123, 368.1235, 368.75, 373.124, 373.25, 376.64, 378.125, 379.35, 382.55, 383.126, 385.12, 386.1263, 387.15, 388.1265, 388.55, 389.79, 390.37]"
CCCCN,C1COCCO1,[298.1444]
NC1CCCCC1,OC1CCCCC1,"[403.1184, 408.4173, 409.7171, 410.1314, 410.8315, 411.8166, 415.3159, 415.8325, 417.3328, 418.8152, 422.0146, 422.3338, 423.7843, 424.7346, 425.214, 426.7354, 427.4135, 429.3365, 430.313, 430.537, 432.1128, 432.7127, 432.9379]"
NC1CCCCC1,CN(C)C=O,"[373.1244, 393.1204]"
C1CN1,C1CCCCC1,[298.1444]
C[N+](=O)[O-],CCCCO,"[293.1454, 313.1401]"
C[N+](=O)[O-],C1COCCO1,"[303.134, 319.1282, 353.123, 371.1238]"
CCC[N+](=O)[O-],Clc1ccccc1,"[348.1235, 393.127]"
CC#N,Cc1ccccc1,"[308.15, 317.55, 317.65, 317.75, 317.85, 318.15, 318.35, 319.05, 320.15, 322.15, 324.35, 325.25, 325.95, 327.35, 327.95, 328.85, 329.95, 330.75, 331.95, 332.75, 333.85, 334.75, 335.55, 336.95, 338.65, 339.45, 340.35, 343.1321, 343.15, 353.85, 353.9288, 353.95, 354.0288, 354.05, 354.1288, 354.15, 354.2287, 354.3287, 354.4287, 354.523, 354.5286, 354.623, 354.6286, 354.723, 354.75, 354.823, 354.9285, 355.023, 355.323, 355.65, 355.823, 355.8282, 356.3281, 356.523, 356.55, 357.0279, 357.05, 357.323, 357.5277, 358.423, 358.45, 358.7274, 358.9273, 359.323, 359.35, 360.3269, 360.823, 361.55, 362.0266, 363.023, 363.9262, 364.2262, 364.45, 365.126, 365.15, 366.1233, 366.5257, 367.75, 368.35, 368.7253, 370.15, 370.3237, 370.65, 372.45, 373.1244, 373.85, 374.3241, 374.75, 374.9244, 375.55, 376.7237, 376.95, 378.1234, 378.15, 378.6251, 379.35, 379.823, 380.25, 380.6229, 381.15, 381.4257]"
CC#N,CCCO,"[325.3164, 325.3364, 325.3964, 325.5563, 325.7063, 325.8662, 326.1362, 326.4461, 326.9459, 327.3158, 327.7457, 328.1356, 328.5954, 329.4352, 330.8548, 332.5445, 333.2344, 333.7043, 334.844, 336.1138, 336.4537, 336.5037, 336.5337, 336.5637, 336.7436, 336.8236, 337.1136, 337.2435, 337.3535, 337.8034, 338.3333, 338.8032, 339.0732, 339.833, 340.2029, 340.5228, 342.2923, 343.0621, 343.8318, 345.4114, 348.6804, 348.7204, 348.7304, 348.8004, 348.8503, 348.9003, 349.0603, 349.1403, 349.3502, 349.3802, 349.85, 351.1496, 351.1996, 351.7995, 352.8691, 352.92, 352.97, 353.13, 353.18, 353.22, 353.4, 353.68, 353.69, 353.7289, 353.9288, 354.0288, 354.07, 354.15, 354.1687, 354.22, 354.2287, 354.3287, 354.5286, 354.73, 355.0285, 355.56, 356.0282, 356.1182, 356.548, 356.64, 356.8779, 357.5477, 357.68, 357.8276, 358.3, 358.9773, 359.06, 359.7771, 360.19, 360.4269, 361.38, 362.4965, 362.9264, 363.98, 364.1262, 366.4257]"
CC#N,CCCCO,"[332.9844, 355.0285, 355.1285, 355.2284, 355.5283, 355.7283, 356.2281, 357.2278, 357.9276, 358.2275, 358.7274, 359.7771, 361.6267, 361.8266, 363.5263, 364.3261, 365.226, 365.6259, 366.4257, 370.125, 373.3243, 375.3239, 379.2232, 379.5231, 382.4225]"
CC#N,CC(C)CO,"[333.1344, 354.7286, 354.8785, 355.0285, 355.1285, 355.1784, 355.8282, 356.1282, 356.3281, 356.628, 356.9279, 358.8273, 359.7271, 360.6269, 360.9268, 362.9264, 363.5263, 364.4261, 364.926, 366.3257, 366.7257, 369.1252, 370.7249, 371.8246, 372.4245, 373.9242, 375.6239, 376.6237, 376.8236, 377.9234]"
CC#N,CC[C@H](C)O,"[332.9844, 354.2287, 354.3287, 354.4287, 354.8285, 354.9285, 355.1285, 356.0282, 357.2278, 359.0273, 360.4269, 364.3261]"
CC#N,CC(C)(C)O,"[333.1344, 348.8303, 348.9303, 349.2302, 349.4302, 349.83, 350.3299, 350.6298, 353.8288, 354.2287]"
CC#N,C1COCCO1,"[298.1444, 312.9901]"
CC#N,ClCCCl,"[302.1434, 333.1344, 352.026, 352.052, 352.068, 352.07, 352.103, 352.135, 352.175, 352.327, 352.34, 352.483, 352.756, 352.814, 353.048, 353.506, 354.295]"
CC#N,C[N+](=O)[O-],[333.124]
CC#N,O,"[298.1444, 303.134, 307.2324, 307.6322, 307.7322, 309.1316, 309.7314, 309.8313, 317.9286, 324.2267, 324.3266, 324.5266, 324.7265, 324.8265, 325.4263, 326.326, 327.1258, 331.8244, 333.1344, 337.824, 346.6237, 349.1234, 349.3234, 349.4234, 349.4302, 349.5234, 349.5301, 349.6234, 349.6301, 349.66, 349.68, 349.72, 349.7233, 349.74, 349.8, 349.82, 349.8233, 349.83, 349.86, 349.92, 349.9233, 349.95, 350.0, 350.0233, 350.03, 350.07, 350.1233, 350.2233, 350.2299, 350.25, 350.31, 350.3233, 350.4, 350.5233, 350.53, 350.61, 350.6233, 350.6298, 350.65, 350.67, 350.77, 350.79, 350.8297, 350.87, 351.05, 351.11, 351.1232, 351.15, 351.2232, 351.24, 351.3232, 351.56, 351.64, 351.7231, 351.7295, 351.88, 351.95, 352.0, 352.0231, 352.08, 352.1231, 352.2293, 352.29, 352.44, 352.5231, 352.6231, 352.75, 353.04, 353.12, 353.123, 353.223, 353.25, 353.523, 353.64, 353.7289, 353.823, 353.91, 353.9288, 354.023, 354.223, 354.723, 354.78, 355.25, 356.323, 357.11, 357.323, 358.09, 358.8273, 358.96, 359.623, 360.05, 360.43, 361.123, 361.2, 362.09, 362.6265, 363.15, 363.423, 363.57, 364.1231, 364.89, 365.88, 365.98, 366.81, 367.56, 367.92, 368.0235, 369.07, 370.42, 371.51, 371.86, 372.77, 385.132, 385.152, 385.192, 385.2419, 385.2919, 385.3219, 385.5719, 385.6319, 394.78, 394.85, 394.91, 394.92, 395.03, 395.17, 395.3299, 396.3297, 403.2283, 403.4983, 403.5683, 403.6783, 403.9182, 404.0182, 404.1982, 404.838]"
CCC#N,CCCCCCC,[318.15]
c1ccncc1,CCCCCCCC,"[313.15, 353.123, 369.7237, 380.9756, 381.0056, 381.0456, 381.2356, 381.2556, 381.4757, 381.9558, 381.9858, 382.1758, 382.4659, 383.186, 384.1561, 384.1861, 386.1563, 389.6567, 394.0473]"
c1ccncc1,CC(=O)O,"[393.6772, 393.8202, 394.82, 395.4277, 398.6287, 399.929, 401.4187, 403.28, 403.8301, 407.1308, 408.181, 408.7173, 410.0814, 410.3169, 410.3314, 410.3815, 411.1316, 411.1816, 411.4167, 411.4817, 411.5317]"
c1ccncc1,c1cc[nH]c1,[383.1724]
Nc1ccccc1,Cc1cccc(O)c1,"[422.8144, 437.8122, 453.111]"
Nc1ccccc1,O=[N+]([O-])c1ccccc1,"[330.9247, 331.3245, 332.1243, 333.024, 333.924, 335.024, 336.224, 337.624, 339.224, 341.224, 342.324, 342.824, 343.224, 344.2239, 345.1238, 346.2237, 347.4236, 348.8234, 350.3233, 352.1231, 354.223, 355.423]"
CN(C)c1ccccc1,OCCO,"[368.1235, 393.127, 418.133]"
CN(C)c1ccccc1,CNc1ccccc1,"[368.1235, 393.127, 418.133]"
CN(C)C=O,O=Cc1ccccc1,"[378.1234, 398.1194]"
N,c1ccccc1,[293.1454]
N,O,"[263.208, 273.2, 283.194, 293.188, 303.184, 313.14, 313.1401, 313.15, 313.18, 323.177, 333.1344, 343.174, 353.073, 353.1291, 353.173, 359.7071, 359.7171, 359.7271, 363.073, 363.173, 370.1737, 373.074, 373.1244, 373.174, 380.1754, 383.176, 393.077, 393.1204, 393.177, 394.2202, 394.2701, 400.1791, 403.08, 403.18]"
